0.33,105.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.34,105.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.35,105.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.36,105.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.37,106.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.38,106.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.39,106.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.4,106.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.41,106.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.42,106.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.43,107.099998474121,1.75,1.57079637050629,-8.88178419700125e-14,16.6666660308838,2.15,2.13,4.28,1.82
0.44,107.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.45,107.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.46,107.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.47,107.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.48,107.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.49,108.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.5,108.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.51,108.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.52,108.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.53,108.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.54,108.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.55,109.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.56,109.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.57,109.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.58,109.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.59,109.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.6,109.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.61,110.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.62,110.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.63,110.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.64,110.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.65,110.766670227051,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
0.66,110.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.67,111.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.68,111.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.69,111.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.7,111.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.71,111.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.72,111.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.73,112.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.74,112.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.75,112.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.76,112.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.77,112.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.78,112.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.79,113.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.8,113.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.81,113.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.82,113.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.83,113.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.84,113.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.85,114.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.86,114.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.87,114.433334350586,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
0.88,114.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.89,114.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.9,114.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.91,115.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.92,115.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.93,115.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.94,115.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.95,115.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.96,115.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.97,116.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.98,116.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
0.99,116.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1,116.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.01,116.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.02,116.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.03,117.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.04,117.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.05,117.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.06,117.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.07,117.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.08,117.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.09,118.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.1,118.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.11,118.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.12,118.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.13,118.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.14,118.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.15,119.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.16,119.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.17,119.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.18,119.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.19,119.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.2,119.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.21,120.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.22,120.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.23,120.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.24,120.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.25,120.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.26,120.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.27,121.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.28,121.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.29,121.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.3,121.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.31,121.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.32,121.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.33,122.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.34,122.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.35,122.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.36,122.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.37,122.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.38,122.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.39,123.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.4,123.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.41,123.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.42,123.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.43,123.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.44,123.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.45,124.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.46,124.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.47,124.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.48,124.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.49,124.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.5,124.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.51,125.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.52,125.266670227051,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
1.53,125.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.54,125.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.55,125.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.56,125.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.57,126.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.58,126.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.59,126.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.6,126.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.61,126.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.62,126.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.63,127.099998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.64,127.266670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.65,127.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.66,127.599998474121,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.67,127.766670227051,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.68,127.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.69,128.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.7,128.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.71,128.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.72,128.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.73,128.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.74,128.933334350586,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
1.75,129.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.76,129.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.77,129.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.78,129.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.79,129.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.8,129.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.81,130.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.82,130.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.83,130.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.84,130.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.85,130.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.86,130.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.87,131.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.88,131.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.89,131.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.9,131.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.91,131.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.92,131.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.93,132.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.94,132.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.95,132.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.96,132.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.97,132.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.98,132.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
1.99,133.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2,133.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.01,133.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.02,133.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.03,133.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.04,133.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.05,134.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.06,134.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.07,134.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.08,134.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.09,134.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.1,134.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.11,135.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.12,135.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.13,135.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.14,135.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.15,135.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.16,135.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.17,136.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.18,136.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.19,136.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.2,136.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.21,136.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.22,136.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.23,137.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.24,137.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.25,137.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.26,137.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.27,137.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.28,137.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.29,138.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.3,138.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.31,138.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.32,138.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.33,138.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.34,138.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.35,139.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.36,139.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.37,139.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.38,139.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.39,139.766662597656,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
2.4,139.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.41,140.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.42,140.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.43,140.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.44,140.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.45,140.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.46,140.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.47,141.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.48,141.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.49,141.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.5,141.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.51,141.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.52,141.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.53,142.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.54,142.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.55,142.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.56,142.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.57,142.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.58,142.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.59,143.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.6,143.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.61,143.433334350586,1.75,1.57079637050629,4.44089209850063e-14,16.6666660308838,2.15,2.13,4.28,1.82
2.62,143.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.63,143.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.64,143.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.65,144.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.66,144.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.67,144.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.68,144.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.69,144.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.7,144.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.71,145.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.72,145.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.73,145.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.74,145.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.75,145.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.76,145.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.77,146.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.78,146.266662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.79,146.433334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.8,146.600006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.81,146.766662597656,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.82,146.933334350586,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
2.83,147.100006103516,1.75,1.57079637050629,0,16.6666660308838,2.15,2.13,4.28,1.82
